Datetime,Tweet Id,Text,Username
2021-04-22 08:36:12+00:00,1385150433136496640,"As of 22 Apr 2021, 12pm, we have preliminarily confirmed 2 new cases of locally transmitted COVID-19 infection. https://t.co/7rXTl06Qn1",sporeMOH
2021-04-21 14:41:30+00:00,1384879976177090560,"There are currently 70 confirmed cases who are still in hospital. Of these, most are stable or improving, and 1 is in critical condition in the intensive care unit.  https://t.co/UyDZJy4TCw",sporeMOH
2021-04-21 14:41:30+00:00,1384879974281367555,"36 more cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 60,576 have fully recovered from the infection and have been discharged. https://t.co/UyDZJy4TCw",sporeMOH
2021-04-21 14:41:29+00:00,1384879970284015620,"As of 21 Apr 2021, 12pm, we have confirmed and verified that there is 1 new case of locally transmitted COVID-19 infection. There are 14 imported cases. https://t.co/UyDZJxNidW",sporeMOH
2021-04-21 08:40:53+00:00,1384789224122044418,"As of 21 Apr 2021, 12pm, we have preliminarily confirmed 1 new case of locally transmitted COVID-19 infection. https://t.co/zOe4CJo5dD",sporeMOH
2021-04-20 15:27:29+00:00,1384529160693981189,"There are currently 74 confirmed cases who are still in hospital. Of these, most are stable or improving, and 1 is in critical condition in the intensive care unit. https://t.co/DZGE9Y3a8Y",sporeMOH
2021-04-20 15:27:29+00:00,1384529159007870979,"37 more cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 60,540 have fully recovered from the infection and have been discharged. https://t.co/DZGE9Y3a8Y",sporeMOH
2021-04-20 15:27:28+00:00,1384529156994523137,"As of 20 Apr 2021, 12pm, we have confirmed and verified that there is 1 new case of locally transmitted COVID-19 infection. There are 13 imported cases. https://t.co/DZGE9Y3a8Y",sporeMOH
2021-04-20 12:14:02+00:00,1384480474655981568,"We will allow fully-vaccinated individuals who travel to higher-risk countries/ regions as part of an official delegation to be subjected to a stringent testing and self-isolation regime from 22 Apr, 2359h. https://t.co/w6PplQM3qN",sporeMOH
2021-04-20 12:14:01+00:00,1384480473146019851,"From 22 Apr, 2359h, we will allow entry and transit for all Long-Term Pass holders and short-term visitors with recent travel history to the UK and South Africa. https://t.co/w6PplQM3qN",sporeMOH
2021-04-20 12:14:01+00:00,1384480471699001345,"Travellers arriving from Hong Kong from 22 Apr, 2359h will undergo a reduced 7-day SHN instead of a 14-day SHN, which can be served at their place of residence if suitable. https://t.co/w6PplQM3qN",sporeMOH
2021-04-20 12:14:01+00:00,1384480470209990658,"From 22 Apr, 2359h, all travellers arriving from India will be subjected to an additional 7-day SHN at their place of residence, following a 14-day SHN at dedicated SHN facilities. Entry approvals for non-SC/PRs will be reduced. https://t.co/w6PplQM3qN",sporeMOH
2021-04-20 07:46:57+00:00,1384413261437702145,"As of 20 Apr 2021, 12pm, we have preliminarily confirmed 1 new case of locally transmitted COVID-19 infection. 
https://t.co/NFYK26IiLu",sporeMOH
2021-04-19 14:24:52+00:00,1384151014501019652,"There are currently 79 confirmed cases who are still in hospital. Of these, most are stable or improving, and 1 is in critical condition in the intensive care unit. https://t.co/mqEF8kEkGB",sporeMOH
2021-04-19 14:24:52+00:00,1384151013054054402,"18 more cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 60,503 have fully recovered from the infection and have been discharged. https://t.co/mqEF8kEkGB",sporeMOH
2021-04-19 14:24:52+00:00,1384151011334397958,"As of 19 Apr 2021, 12pm, we have confirmed and verified that there is 1 new case of locally transmitted COVID-19 infection. There are 19 imported cases. https://t.co/mqEF8kEkGB",sporeMOH
2021-04-19 08:11:11+00:00,1384056972538826753,"As of 19 Apr 2021, 12pm, we have preliminarily confirmed that there is 1 new case of locally transmitted COVID-19 infection. https://t.co/lovdJhTAuH",sporeMOH
2021-04-18 14:23:31+00:00,1383788286745870341,"There are currently 68 confirmed cases who are still in hospital. Of these, most are stable or improving, and 2 are in critical condition in the intensive care unit. https://t.co/EjSEyqiv9d",sporeMOH
2021-04-18 14:23:31+00:00,1383788285093322755,"22 more cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 60,485 have fully recovered from the infection and have been discharged. https://t.co/EjSEyqiv9d",sporeMOH
2021-04-18 14:23:30+00:00,1383788283381968906,"As of 18 Apr 2021, 12pm, we have confirmed and verified that there is 1 new case of locally transmitted COVID-19 infection. There are 22 imported cases. https://t.co/EjSEyqiv9d",sporeMOH
2021-04-18 07:33:32+00:00,1383685109476257796,"As of 18 Apr 2021, 12pm, we have preliminarily confirmed that there is 1 new case of locally transmitted COVID-19 infection. https://t.co/u57ZF9Gjaj",sporeMOH
2021-04-17 14:48:05+00:00,1383432079988330506,"There are currently 62 confirmed cases who are still in hospital. Of these, most are stable or improving, and 2 are in critical condition in the intensive care unit. https://t.co/cTH1dnOeYD",sporeMOH
2021-04-17 14:48:04+00:00,1383432077874393091,"17 more cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 60,463 have fully recovered from the infection and have been discharged. https://t.co/cTH1dnOeYD",sporeMOH
2021-04-17 14:48:04+00:00,1383432075542286342,"As of 17 Apr 2021, 12pm, we have confirmed and verified that there are 4 new cases of locally transmitted COVID-19 infection. There are 35 imported cases. https://t.co/cTH1dnOeYD",sporeMOH
2021-04-17 08:41:56+00:00,1383339934530949124,"As of 17 Apr 2021, 12pm, we have preliminarily confirmed 4 new cases of locally transmitted COVID-19 infection. 
https://t.co/FjuzejblEC",sporeMOH
2021-04-16 14:26:26+00:00,1383064242102755328,"There are currently 51 confirmed cases who are still in hospital. Of these, most are stable or improving, and 2 are in critical condition in the intensive care unit. https://t.co/7eWHKNOfwk",sporeMOH
2021-04-16 14:26:25+00:00,1383064240261537797,"29 more cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 60,446 have fully recovered from the infection and have been discharged. https://t.co/7eWHKNOfwk",sporeMOH
2021-04-16 14:26:25+00:00,1383064238713757707,"As of 16 Apr 2021, 12pm, we have confirmed and verified that there are 2 new cases of locally transmitted COVID-19 infection. There are 32 imported cases. https://t.co/7eWHKNOfwk",sporeMOH
2021-04-16 07:59:37+00:00,1382966898464215041,"As of 16 Apr 2021, 12pm, we have preliminarily confirmed 2 new cases of locally transmitted COVID-19 infection. https://t.co/FYlG5W42vu",sporeMOH
2021-04-15 14:38:23+00:00,1382704862459219977,"There are currently 57 confirmed cases who are still in hospital. Of these, most are stable or improving, and 2 are in critical condition in the intensive care unit. https://t.co/VqL1KVCzFA",sporeMOH
2021-04-15 14:38:22+00:00,1382704859967815684,"25 more cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 60,417 have fully recovered from the infection and have been discharged. https://t.co/VqL1KVCzFA",sporeMOH
2021-04-15 14:38:22+00:00,1382704857476382729,"As of 15 Apr 2021, 12pm, we have confirmed and verified that there are no new cases of locally transmitted COVID-19 infection. There are 16 imported cases. https://t.co/VqL1KVCzFA",sporeMOH
2021-04-15 07:50:18+00:00,1382602164300763139,"As of 15 Apr 2021, 12pm, we have preliminarily confirmed there are no new cases of locally transmitted COVID-19 infection. https://t.co/VIas7KPQGq",sporeMOH
2021-04-14 15:38:24+00:00,1382357578848509953,"There are currently 61 confirmed cases who are still in hospital. Of these, most are stable or improving, and 2 are in critical condition in the intensive care unit.  https://t.co/Vjvzy3OTg3",sporeMOH
2021-04-14 15:38:24+00:00,1382357577153929216,"18 more cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 60,392 have fully recovered from the infection and have been discharged. https://t.co/Vjvzy3OTg3",sporeMOH
2021-04-14 15:38:23+00:00,1382357575631458308,"As of 14 Apr 2021, 12pm, we have confirmed and verified that there is 1 new case of locally transmitted COVID-19 infection. There are 26 imported cases. https://t.co/Vjvzy3OTg3",sporeMOH
2021-04-14 07:49:45+00:00,1382239638337638405,"As of 14 Apr 2021, 12pm, we have preliminarily confirmed 1 new case of locally transmitted COVID-19 infection. https://t.co/q1xDUwtcXT",sporeMOH
2021-04-13 14:33:01+00:00,1381978738179538944,"There are currently 61 confirmed cases who are still in hospital. Of these, most are stable or improving, and 1 is in critical condition in the intensive care unit. https://t.co/d9vbG2ubx5",sporeMOH
2021-04-13 14:33:01+00:00,1381978736057192451,"17 more cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 60,374 have fully recovered from the infection and have been discharged.  https://t.co/d9vbG2ubx5",sporeMOH
2021-04-13 14:33:00+00:00,1381978733985157120,"As of 13 Apr 2021, 12pm, we have confirmed and verified that there are no new cases of locally transmitted COVID-19 infection. There are 14 imported cases. https://t.co/d9vbG2ubx5",sporeMOH
2021-04-13 07:37:19+00:00,1381874123811344385,"As of 13 Apr 2021, 12pm, we have preliminarily confirmed that there are no new cases of locally transmitted COVID-19 infection. https://t.co/TYkmRL78bm",sporeMOH
2021-04-12 16:03:23+00:00,1381639089275904000,"There are currently 56 confirmed cases who are still in hospital. Of these, most are stable or improving, and 1 is in critical condition in the intensive care unit. https://t.co/wZOcV2jHvk",sporeMOH
2021-04-12 16:03:22+00:00,1381639087900086275,"22 more cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 60,357 have fully recovered from the infection and have been discharged. https://t.co/wZOcV2jHvk",sporeMOH
2021-04-12 16:03:22+00:00,1381639086440542212,"As of 12 Apr 2021, 12pm, we have confirmed and verified that there are no new cases of locally transmitted COVID-19 infection. There are 25 imported cases. https://t.co/wZOcV2jHvk",sporeMOH
2021-04-12 07:45:03+00:00,1381513680668397571,"As of 12 Apr 2021, 12pm, we have preliminarily confirmed that there are no new cases of locally transmitted COVID-19 infection. https://t.co/kwI2qk83XV",sporeMOH
2021-04-11 16:24:04+00:00,1381281908458278922,"There are currently 58 confirmed cases who are still in hospital. Of these, most are stable or improving, and 1 is in critical condition in the intensive care unit. https://t.co/C77IeFeR6J",sporeMOH
2021-04-11 16:24:04+00:00,1381281906067574784,"13 more cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 60,335 have fully recovered from the infection and have been discharged. https://t.co/C77IeFeR6J",sporeMOH
2021-04-11 07:37:28+00:00,1381149385329946631,"As of 11 Apr 2021, 12pm, we have preliminarily confirmed 1 new case of locally transmitted COVID-19 infection. https://t.co/eyeNoKt4b7",sporeMOH
2021-04-10 16:00:26+00:00,1380913572008456194,"There are currently 45 confirmed cases who are still in hospital. Of these, most are stable or improving, and 1 is in critical condition in the intensive care unit. https://t.co/nwiBDsuDLH",sporeMOH
2021-04-10 16:00:25+00:00,1380913570049785856,"18 more cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 60,322 have fully recovered from the infection and have been discharged. https://t.co/nwiBDsuDLH",sporeMOH
2021-04-10 16:00:25+00:00,1380913568489467905,"As of 10 Apr 2021, 12pm, we have confirmed and verified that there is 1 new case of locally transmitted COVID-19 infection. There are 31 imported cases. https://t.co/nwiBDsuDLH",sporeMOH
2021-04-10 07:45:41+00:00,1380789062710095876,"As of 10 Apr 2021, 12pm, we have preliminarily confirmed 1 new case of locally transmitted COVID-19 infection. https://t.co/ekbEXQ6yti",sporeMOH
2021-04-09 15:29:28+00:00,1380543392849911808,"There are currently 44 confirmed cases who are still in hospital. Of these, most are stable or improving, and 1 is in critical condition in the intensive care unit. https://t.co/z3EkSnFFoS",sporeMOH
2021-04-09 15:29:28+00:00,1380543391012855809,"20 more cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 60,304 have fully recovered from the infection and have been discharged.  https://t.co/z3EkSnFFoS",sporeMOH
2021-04-09 15:29:27+00:00,1380543389364494336,"As of 9 Apr 2021, 12pm, we have confirmed and verified that there are no new cases of locally transmitted COVID-19 infection. There are 26 imported cases. https://t.co/z3EkSnFFoS",sporeMOH
2021-04-09 07:41:33+00:00,1380425637987450883,"As of 9 Apr 2021, 12pm, we have preliminarily confirmed that there are no new cases of locally transmitted COVID-19 infection. https://t.co/KIn395h1Y0",sporeMOH
2021-04-08 15:15:21+00:00,1380177451750322176,"There are currently 43 confirmed cases who are still in hospital. Of these, most are stable or improving, and 1 is in critical condition in the intensive care unit. https://t.co/0wfIg2m5Ff",sporeMOH
2021-04-08 15:15:21+00:00,1380177450127171584,"24 more cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 60,284 have fully recovered from the infection and have been discharged. https://t.co/0wfIg2m5Ff",sporeMOH
2021-04-08 15:15:20+00:00,1380177448562696196,"As of 8 Apr 2021, 12pm, we have confirmed and verified that there are no new cases of locally transmitted COVID-19 infection. There are 21 imported cases. https://t.co/0wfIg2m5Ff",sporeMOH
2021-04-08 07:36:12+00:00,1380061903263686656,"As of 8 Apr 2021, 12pm, we have preliminarily confirmed that there are no new cases of locally transmitted COVID-19 infection. https://t.co/9PdncYxmHF",sporeMOH
2021-04-07 14:13:04+00:00,1379799391163150339,"There are currently 46 confirmed cases who are still in hospital. Of these, most are stable or improving, and 1 is in critical condition in the intensive care unit. https://t.co/wiYGLLtYvx",sporeMOH
2021-04-07 14:13:04+00:00,1379799389745541125,"21 more cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 60,260 have fully recovered from the infection and have been discharged. https://t.co/wiYGLLtYvx",sporeMOH
2021-04-07 14:13:04+00:00,1379799388269072397,"As of 7 Apr 2021, 12pm, we have confirmed and verified that there is 1 new case of locally transmitted COVID-19 infection. There are 34 imported cases. https://t.co/wiYGLLtYvx",sporeMOH
2021-04-07 07:44:25+00:00,1379701584272089093,"As of 7 Apr 2021, 12pm, we have preliminarily confirmed 1 new case of locally transmitted COVID-19 infection. https://t.co/vCFlbz2opB",sporeMOH
2021-04-06 14:01:44+00:00,1379434150545924106,"There are currently 48 confirmed cases who are still in hospital. Of these, most are stable or improving, and 1 is in critical condition in the intensive care unit. https://t.co/4aKHUegjoi",sporeMOH
2021-04-06 14:01:44+00:00,1379434148348141571,"25 more cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 60,239 have fully recovered from the infection and have been discharged. https://t.co/4aKHUegjoi",sporeMOH
2021-04-06 14:01:43+00:00,1379434145927946252,"As of 6 Apr 2021, 12pm, we have confirmed and verified that there are no new cases of locally transmitted COVID-19 infection. There are 24 imported cases. https://t.co/4aKHUegjoi",sporeMOH
2021-04-06 08:10:35+00:00,1379345779567960068,"As of 6 Apr 2021, 12pm, we have preliminarily confirmed that there are no new cases of locally transmitted COVID-19 infection. https://t.co/SSuSTa906z",sporeMOH
2021-04-05 15:05:39+00:00,1379087846728888322,"There are currently 46 confirmed cases who are still in hospital. Of these, most are stable or improving, and 1 is in critical condition in the intensive care unit. https://t.co/xJqCBethWc",sporeMOH
2021-04-05 15:05:39+00:00,1379087844975595522,"12 more cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 60,214 have fully recovered from the infection and have been discharged. https://t.co/xJqCBethWc",sporeMOH
2021-04-05 15:05:38+00:00,1379087843172118536,"As of 5 Apr 2021, 12pm, we have confirmed and verified that there are no new cases of locally transmitted COVID-19 infection. There are 17 imported cases. https://t.co/xJqCBethWc",sporeMOH
2021-04-05 07:42:36+00:00,1378976348366987265,"As of 5 Apr 2021, 12pm, we have preliminarily confirmed that there are no new cases of locally transmitted COVID-19 infection. https://t.co/SWZqyWlfKE",sporeMOH
2021-04-04 13:57:33+00:00,1378708320647667714,"There are currently 40 confirmed cases who are still in hospital. Of these, most are stable or improving, and 1 is in critical condition in the intensive care unit. https://t.co/GHyIlqjBag",sporeMOH
2021-04-04 13:57:33+00:00,1378708319183855625,"17 more cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 60,202 have fully recovered from the infection and have been discharged. https://t.co/GHyIlqjBag",sporeMOH
2021-04-04 13:57:32+00:00,1378708317585825796,"As of 4 Apr 2021, 12pm, we have confirmed and verified that there are no new cases of locally transmitted COVID-19 infection. There are 10 imported cases. https://t.co/GHyIlqjBag",sporeMOH
2021-04-04 08:01:03+00:00,1378618605604990981,"As of 4 Apr 2021, 12pm, we have preliminarily confirmed that there are no new cases of locally transmitted COVID-19 infection. https://t.co/D1SufEAzm9",sporeMOH
2021-04-03 14:48:44+00:00,1378358815180029952,"There are currently 41 confirmed cases who are still in hospital. Of these, most are stable or improving, and 1 is in critical condition in the intensive care unit. https://t.co/m15cr53jrW",sporeMOH
2021-04-03 14:48:44+00:00,1378358813829472259,"9 more cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 60,185 have fully recovered from the infection and have been discharged. https://t.co/m15cr53jrW",sporeMOH
2021-04-03 14:48:44+00:00,1378358812445343747,"As of 3 Apr 2021, 12pm, we have confirmed and verified that there is 1 new case of locally transmitted COVID-19 infection. There are 17 imported cases. https://t.co/m15cr53jrW",sporeMOH
2021-04-03 07:43:34+00:00,1378251816756895749,"As of 3 Apr 2021, 12pm, we have preliminarily confirmed 1 new case of locally transmitted COVID-19 infection. https://t.co/S1QIS55Fhv",sporeMOH
2021-04-02 14:23:40+00:00,1377990118590476294,"There are currently 40 confirmed cases who are still in hospital. Of these, most are stable or improving, and 1 is in critical condition in the intensive care unit. https://t.co/AoNicVG1u0",sporeMOH
2021-04-02 14:23:40+00:00,1377990117034389507,"15 more cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 60,176 have fully recovered from the infection and have been discharged. https://t.co/AoNicVG1u0",sporeMOH
2021-04-02 14:23:40+00:00,1377990115465719809,"As of 2 Apr 2021, 12pm, we have confirmed and verified that there are no new cases of locally transmitted COVID-19 infection. There are 43 imported cases. https://t.co/AoNicVG1u0",sporeMOH
2021-04-02 07:51:21+00:00,1377891388608540674,"As of 2 Apr 2021, 12pm, we have preliminarily confirmed that there are no new cases of locally transmitted COVID-19 infection. https://t.co/gqdN9ojlLb",sporeMOH
2021-04-01 13:57:22+00:00,1377621110100000770,"There are currently 38 confirmed cases who are still in hospital. Of these, most are stable or improving, and 1 is in critical condition in the intensive care unit. https://t.co/gUUwoiQikw",sporeMOH
2021-04-01 13:57:21+00:00,1377621107440824324,"12 more cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 60,161 have fully recovered from the infection and have been discharged. https://t.co/gUUwoiQikw",sporeMOH
2021-04-01 13:57:21+00:00,1377621104899018758,"As of 1 Apr 2021, 12pm, we have confirmed and verified that there are no new cases of locally transmitted COVID-19 infection. There are 26 imported cases. https://t.co/gUUwoiQikw",sporeMOH
2021-04-01 08:39:25+00:00,1377541095433760768,"As of 1 Apr 2021, 12pm, we have preliminarily confirmed that there are no new cases of locally transmitted COVID-19 infection. https://t.co/43mMrgiwtX",sporeMOH
2021-03-31 15:21:48+00:00,1377279969731117056,"There are currently 37 confirmed cases who are still in hospital. Of these, most are stable or improving, and 1 is in critical condition in the intensive care unit. https://t.co/NDE81FD4Gg",sporeMOH
2021-03-31 15:21:47+00:00,1377279967487139841,"11 more cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 60,149 have fully recovered from the infection and have been discharged. https://t.co/NDE81FD4Gg",sporeMOH
2021-03-31 15:21:47+00:00,1377279965381632010,"As of 31 Mar 2021, 12pm, we have confirmed and verified that there is 1 new case of locally transmitted COVID-19 infection. There are 33 imported cases. https://t.co/NDE81FD4Gg",sporeMOH
2021-03-31 07:39:30+00:00,1377163630672703498,"As of 31 Mar 2021, 12pm, we have preliminarily confirmed 1 new case of locally transmitted COVID-19 infection. https://t.co/1OeaahKID4",sporeMOH
2021-03-30 14:31:46+00:00,1376904993781903366,"There are currently 37 confirmed cases who are still in hospital. Of these, most are stable or improving, and 1 is in critical condition in the intensive care unit. https://t.co/vhT0bSMH5g",sporeMOH
2021-03-30 14:31:46+00:00,1376904992339070980,"7 more cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 60,138 have fully recovered from the infection and have been discharged. https://t.co/vhT0bSMH5g",sporeMOH
2021-03-30 14:31:45+00:00,1376904990120308739,"As of 30 Mar 2021, 12pm, we have confirmed and verified that there are no new cases of locally transmitted COVID-19 infection. There are 26 imported cases. https://t.co/vhT0bSMH5g",sporeMOH
2021-03-30 07:44:12+00:00,1376802425818865675,"As of 30 Mar 2021, 12pm, we have preliminarily confirmed that there are no new cases of locally transmitted COVID-19 infection. https://t.co/a0iGsgkx90",sporeMOH
2021-03-29 15:23:39+00:00,1376555660804907019,"There are currently 39 confirmed cases who are still in hospital. Of these, most are stable or improving, and 1 is in critical condition in the intensive care unit. https://t.co/yCG5L9U24M",sporeMOH
2021-03-29 15:23:38+00:00,1376555659211071490,"9 more cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 60,131 have fully recovered from the infection and have been discharged. https://t.co/yCG5L9U24M",sporeMOH
2021-03-29 15:23:38+00:00,1376555657667616772,"As of 29 Mar 2021, 12pm, we have confirmed and verified that there are no new cases of locally transmitted COVID-19 infection. There are 21 imported cases. https://t.co/yCG5L9U24M",sporeMOH
2021-03-29 07:39:22+00:00,1376438821978431489,"As of 29 Mar 2021, 12pm, we have preliminarily confirmed that there are no new cases of locally transmitted COVID-19 infection. https://t.co/VBFm8u5aza",sporeMOH
2021-03-28 14:41:08+00:00,1376182575580913667,"There are currently 33 confirmed cases who are still in hospital. Of these, most are stable or improving, and 1 is in critical condition in the intensive care unit. https://t.co/M1GRjzI4jT",sporeMOH
2021-03-28 14:41:08+00:00,1376182573584445445,"9 more cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 60,122 have fully recovered from the infection and have been discharged. https://t.co/M1GRjzI4jT",sporeMOH
2021-03-28 14:41:07+00:00,1376182571483062273,"As of 28 Mar 2021, 12pm, we have confirmed and verified that there are no new cases of locally transmitted COVID-19 infection. There are 12 imported cases. https://t.co/M1GRjzI4jT",sporeMOH
2021-03-28 07:41:03+00:00,1376076856550551554,"As of 28 Mar 2021, 12pm, we have preliminarily confirmed that there are no new cases of locally transmitted COVID-19 infection. https://t.co/SDweXsupei",sporeMOH
2021-03-27 16:07:19+00:00,1375841876322840578,"There are currently 32 confirmed cases who are still in hospital. Of these, most are stable or improving, and 1 is in critical condition in the intensive care unit. https://t.co/aS4HSChhyO",sporeMOH
2021-03-27 16:07:19+00:00,1375841874217340928,"10 more cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 60,113 have fully recovered from the infection and have been discharged. https://t.co/aS4HSChhyO",sporeMOH
2021-03-27 16:07:18+00:00,1375841872061456385,"As of 27 Mar 2021, 12pm, we have confirmed and verified that there is 1 new case of locally transmitted COVID-19 infection. There are 22 imported cases. https://t.co/aS4HSChhyO",sporeMOH
2021-03-27 07:58:05+00:00,1375718753590124546,"As of 27 Mar 2021, 12pm, we have preliminarily confirmed 1 new case of locally transmitted COVID-19 infection. https://t.co/U48NPiqSmS",sporeMOH
2021-03-26 15:47:07+00:00,1375474402662379520,"There are currently 27 confirmed cases who are still in hospital. Of these, most are stable or improving, and 1 is in critical condition in the intensive care unit. https://t.co/8wYV9Ut1Pa",sporeMOH
2021-03-26 15:47:06+00:00,1375474400615485444,"17 more cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 60,103 have fully recovered from the infection and have been discharged. https://t.co/8wYV9Ut1Pa",sporeMOH
2021-03-26 15:47:06+00:00,1375474399067840520,"As of 26 Mar 2021, 12pm, we have confirmed and verified that there is 1 new case of locally transmitted COVID-19 infection. There are 11 imported cases. https://t.co/8wYV9Ut1Pa",sporeMOH
2021-03-25 15:30:45+00:00,1375107895407247364,"There are currently 25 confirmed cases who are still in hospital. Of these, most are stable or improving, and none is in the intensive care unit. https://t.co/X5OSqnzLmS",sporeMOH
2021-03-25 15:30:44+00:00,1375107893410721793,"8 more cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 60,086 have fully recovered from the infection and have been discharged.  https://t.co/X5OSqnzLmS",sporeMOH
2021-03-25 15:30:44+00:00,1375107891657502725,"As of 25 Mar 2021, 12pm, we have confirmed and verified that there are no new cases of locally transmitted COVID-19 infection. There are 17 imported cases. https://t.co/X5OSqnzLmS",sporeMOH
2021-03-25 07:49:13+00:00,1374991747093159937,"As of 25 Mar 2021, 12pm, we have preliminarily confirmed that there are no new cases of locally transmitted COVID-19 infection. https://t.co/T7E6zBTZfa",sporeMOH
2021-03-24 16:11:29+00:00,1374755760656195586,"There are currently 25 confirmed cases who are still in hospital. Of these, most are stable or improving, and none is in the intensive care unit. https://t.co/13yrkVw6Co",sporeMOH
2021-03-24 16:11:29+00:00,1374755759011942418,"15 more cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 60,078 have fully recovered from the infection and have been discharged. https://t.co/13yrkVw6Co",sporeMOH
2021-03-24 16:11:28+00:00,1374755757472632832,"As of 24 Mar 2021, 12pm, we have confirmed and verified that there are no new cases of locally transmitted COVID-19 infection. There are 15 imported cases. https://t.co/13yrkVw6Co",sporeMOH
2021-03-24 11:53:36+00:00,1374690860219076610,"From 24 April 2021, selected activities will be allowed to scale up further if they implement pre-event testing for their attendees. https://t.co/QEZMnIAqoo",sporeMOH
2021-03-24 11:53:35+00:00,1374690858759376896,"The tripartite partners have reviewed the safe management measures at workplaces to allow greater flexibility for businesses and employees, while limiting the risks of COVID-19 transmission. https://t.co/QEZMnIAqoo",sporeMOH
2021-03-24 11:53:35+00:00,1374690857337511936,"The vaccination programme will be rolled out to younger age groups, starting with those aged 45 to 59 years old. https://t.co/QEZMnIAqoo",sporeMOH
2021-03-24 07:39:53+00:00,1374627012124450818,"As of 24 Mar 2021, 12pm, we have preliminarily confirmed that there are no new cases of locally transmitted COVID-19 infection. https://t.co/ZVjm66kbYf",sporeMOH
2021-03-23 14:40:53+00:00,1374370569873879040,"There are currently 25 confirmed cases who are still in hospital. Of these, most are stable or improving, and none is in the intensive care unit. https://t.co/YMu1866Fpo",sporeMOH
2021-03-23 14:40:52+00:00,1374370568170991616,"12 more cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 60,063 have fully recovered from the infection and have been discharged. https://t.co/YMu1866Fpo",sporeMOH
2021-03-23 14:40:52+00:00,1374370566514241556,"As of 23 Mar 2021, 12pm, we have confirmed and verified that there are no new cases of locally transmitted COVID-19 infection. There are 13 imported cases. https://t.co/YMu1866Fpo",sporeMOH
2021-03-23 07:39:40+00:00,1374264567090450439,"As of 23 Mar 2021, 12pm, we have preliminarily confirmed that there are no new cases of locally transmitted COVID-19 infection. https://t.co/dhyQ8PNh9f",sporeMOH
2021-03-22 15:27:48+00:00,1374019991918366720,"There are currently 21 confirmed cases who are still in hospital. Of these, most are stable or improving, and none is in the intensive care unit. https://t.co/aoP5h2rKH6",sporeMOH
2021-03-22 15:27:48+00:00,1374019990467178507,"13 more cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 60,051 have fully recovered from the infection and have been discharged. https://t.co/aoP5h2rKH6",sporeMOH
2021-03-22 15:27:48+00:00,1374019988806279168,"As of 22 Mar 2021, 12pm, we have confirmed and verified that there are no new cases of locally transmitted COVID-19 infection. There are 12 imported cases. https://t.co/aoP5h2rKH6",sporeMOH
2021-03-22 07:50:24+00:00,1373904882546085897,"As of 22 Mar 2021, 12pm, we have preliminarily confirmed that there are no new cases of locally transmitted COVID-19 infection. https://t.co/3h6JzIAxAa",sporeMOH
2021-03-21 14:15:47+00:00,1373639480725282823,"There are currently 18 confirmed cases who are still in hospital. Of these, most are stable or improving, and none is in the intensive care unit. https://t.co/xVGsuEUWip",sporeMOH
2021-03-21 14:15:47+00:00,1373639479110553608,"16 more cases of COVID-19 infection have been discharged from hospitals or community isolation facilities. In all, 60,038 have fully recovered from the infection and have been discharged. https://t.co/xVGsuEDlqR",sporeMOH
2021-03-21 14:15:47+00:00,1373639477478912005,"As of 21 Mar 2021, 12pm, we have confirmed and verified that there are no new cases of locally transmitted COVID-19 infection. There are 12 imported cases. https://t.co/xVGsuEUWip",sporeMOH
